stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
203522,Bunnerong Rd near Mason St,-33.937899,151.22950500000002,,,0
203523,Bunnerong Rd near Maroubra Rd,-33.939549,151.228791,,,0
203524,Bunnerong Rd near Kingsford St,-33.941232,151.22805300000002,,,0
203525,"Westfield Eastgardens, Bunnerong Rd",-33.945087,151.226502,,,0
203526,Bunnerong Rd near Fitzgerald Av,-33.946963000000004,151.228978,,,0
203555,"Maroubra Junction Public School, Anzac Pde",-33.936678,151.238503,,,0
203556,Anzac Pde near Alma Rd,-33.939054,151.239055,,,0
203557,Anzac Pde near Green St,-33.940675,151.23943300000002,,,0
203558,Anzac Pde near Maroubra Rd,-33.942165,151.239779,,,0
203559,Anzac Pde near Byng St,-33.944520000000004,151.240323,,,0
203560,Maroubra Beach Set Down Only,-33.947618,151.255113,,,0
203561,Anzac Pde at Fitzgerald Ave,-33.946412,151.240795,,,0
203562,Anzac Pde near Minneapolis Cr,-33.948673,151.24125800000002,,,0
203563,Anzac Pde opp Murray St,-33.950881,151.241769,,,0
203564,Anzac Pde opp Memorial Reserve,-33.953674,151.242435,,,0
203565,Anzac Pde near St Spyridon Maroubra,-33.954664,151.242906,,,0
203566,Anzac Pde opp Truscott Av,-33.956765999999995,151.244852,,,0
203568,Anzac Pde at Murray St,-33.950571000000004,151.241132,,,0
203569,Anzac Pde near Wade St,-33.948634000000006,151.240686,,,0
203570,Anzac Pde after Fitzgerald Ave,-33.945763,151.24000700000002,,,0
203571,Anzac Pde near Wise St,-33.943251000000004,151.239403,,,0
203572,Anzac Pde near Piccadilly Pl,-33.94092,151.238878,,,0
203573,Anzac Pde near Gale Rd,-33.938123,151.238218,,,0
203574,Anzac Pde at Storey St,-33.936943,151.23794099999998,,,0
203576,Anzac Pde near Snape St,-33.934936,151.237483,,,0
203594,"Maroubra SLSC, Marine Parade",-33.94672,151.256503,,,0
203595,Marine Pde Terminus,-33.947526,151.25521899999998,,,0
203611,Bunnerong Rd at Beauchamp Rd,-33.955866,151.230487,,,0
203612,Bunnerong Rd near Daunt Av,-33.957814,151.231128,,,0
203613,Bunnerong Rd near Franklin St,-33.960069,151.23140700000002,,,0
203614,Bunnerong Rd opp Australia Ave,-33.96277,151.231789,,,0
203615,Bunnerong Rd after Shirley Cres,-33.965878000000004,151.23131899999998,,,0
203616,Bunnerong Rd near Military Rd,-33.968838,151.233804,,,0
203617,Bunnerong Rd opp Botany Cemetery,-33.973314,151.236556,,,0
203618,Bunnerong Rd near Little Bay Rd,-33.975145,151.236766,,,0
203619,Bunnerong Rd near Yarra Rd,-33.979903,151.236661,,,0
203620,Bunnerong Rd near Anzac Pde,-33.981666,151.23638200000002,,,0
203621,Anzac Pde after Cape Banks Rd,-33.985275,151.235117,,,0
203622,Anzac Pde Terminus,-33.987936,151.233608,,,0
203623,Anzac Pde after Endeavour Av,-33.985621,151.23474199999998,,,0
203624,Anzac Pde before Canara Av,-33.982943,151.235977,,,0
203627,Yarra Rd near Anzac Pde,-33.979538,151.235878,,,0
203628,Bunnerong Rd near Little Bay Rd,-33.976234999999996,151.23665,,,0
203629,Bunnerong Rd near Botany Cemetery,-33.973045,151.236205,,,0
203630,Bunnerong Rd near Military Rd,-33.968932,151.23365800000002,,,0
203631,Bunnerong Rd at Moorina Ave,-33.966257,151.23095800000002,,,0
203632,Bunnerong Rd near Partannia Av,-33.964683,151.231304,,,0
203633,Bunnerong Rd at Australia Ave,-33.962734000000005,151.23148500000002,,,0
203634,Bunnerong Rd near Perry St,-33.959816,151.231184,,,0
203635,Bunnerong Rd opp Daunt Av,-33.957148,151.230522,,,0
203636,Bunnerong Rd before Beauchamp Rd,-33.956039000000004,151.230209,,,0
203637,Bunnerong Rd near Devitt Pl,-33.952951,151.23091200000002,,,0
203638,Bunnerong Rd near Flint St,-33.95109,151.231427,,,0
203639,Bunnerong Rd near Fitzgerald Rd,-33.947934000000004,151.230006,,,0
203640,Bunnerong Rd near Smith St,-33.946962,151.228451,,,0
203688,Military Rd near Bunnerong Rd,-33.970357,151.23081100000002,,,0
203689,Military Rd near Botany Cemetery,-33.973539,151.22665700000002,,,0
203690,Bumborah Point Rd near Friendship Rd,-33.971568,151.224345,,,0
203768,Parramatta Rd opp University of Sydney Ross St Gate,-33.884906,151.185127,,,0
203769,"University of Sydney Footbridge, Parramatta Rd",-33.884614,151.187704,,,0
203770,Broadway opp Victoria Park,-33.884591,151.191996,,,0
203832,Parramatta Rd before Young St,-33.888088,151.164306,,,0
203833,Parramatta Rd before Johnston St,-33.88785,151.167179,,,0
203834,Parramatta Rd at Nelson St,-33.887557,151.17102,,,0
203835,Parramatta Rd at Mallett St,-33.886765999999994,151.17622,,,0
204020,"Pioneers Memorial Park, Norton St",-33.877719,151.156372,,,0
204021,"Pioneers Memorial Park, Norton St",-33.879577000000005,151.156622,,,0
204023,"Leichhardt Public School, Marion St",-33.884329,151.15721200000002,,,0
204025,Norton St before Parramatta Rd,-33.887609000000005,151.15762800000002,,,0
204026,Norton St at Renwick Lane,-33.887617999999996,151.157456,,,0
204027,Norton St opp Norton Plaza,-33.885501,151.157198,,,0
204028,Norton St at Marion St,-33.884056,151.157002,,,0
204030,Norton St at Allen St,-33.880171000000004,151.15651200000002,,,0
204045,Norton St opp Pioneers Memorial Park,-33.877551000000004,151.156169,,,0
204079,Parramatta Rd before Catherine St,-33.887745,151.160943,,,0
204812,Parramatta Rd after Northumberland Av,-33.888093,151.166909,,,0
204813,Parramatta Rd before Cannon St,-33.888339,151.163876,,,0
204823,Parramatta Rd after Bridge Rd,-33.887761,151.171101,,,0
204924,Parramatta Rd after Phillip St,-33.887954,151.160828,,,0
205016,Parramatta Rd before Lyons Rd,-33.886215,151.178626,,,0
205017,Parramatta Rd at Larkin St,-33.88564,151.181181,,,0
205018,"Victoria Park, Broadway",-33.884637,151.193819,,,0
205019,"University of Sydney Main Gate, Parramatta Rd",-33.884895,151.191011,,,0
205020,"University of Sydney Footbridge, Parramatta Rd",-33.884828999999996,151.187736,,,0
205021,"University of Sydney Ross St Gate, Parramatta Rd",-33.885174,151.184844,,,0
205023,Parramatta Rd at Missenden Rd,-33.886148999999996,151.17998799999998,,,0
205024,"Bridge Road School, Parramatta Rd",-33.887209999999996,151.17528000000001,,,0
2031163,High St near Gate 2 UNSW,-33.915258,151.229088,,,0
2031164,High St opp UNSW Gate 8,-33.915898999999996,151.233708,,,0
2031165,High St near Botany St,-33.916409,151.23615,,,0
2035128,Maroubra Rd near Garden St,-33.942102,151.242068,,,0
2035129,Maroubra Rd near Anzac Pde,-33.941895,151.24059499999998,,,0
2035130,Maroubra Rd near Garden St,-33.941783,151.24134899999999,,,0
2035131,Maroubra Rd before Cooper St,-33.942155,151.243952,,,0
2035142,Marine Parade opp Maroubra SLSC,-33.946119,151.256916,,,0
2035143,Marine Pde at Maroubra Rd,-33.945107,151.25804499999998,,,0
2035144,Maroubra Rd near Hereward St,-33.943821,151.256481,,,0
2035145,Maroubra Rd near The Causeway,-33.942138,151.254321,,,0
2035146,Maroubra Rd before Malabar Rd,-33.941226,151.25238000000002,,,0
2035147,Maroubra Rd near French St,-33.942491,151.25033200000001,,,0
2035148,Maroubra Rd near Flower St,-33.942896999999995,151.247511,,,0
2035149,Maroubra Rd near Mons Av,-33.942507,151.244935,,,0
2035150,Maroubra Rd near Flower St,-33.942609999999995,151.247108,,,0
2035151,Maroubra Rd near French St,-33.942567,151.24967900000001,,,0
2035152,Maroubra Rd after Malabar Rd,-33.94112,151.251749,,,0
2035153,Maroubra Rd near Malabar Rd,-33.9417,151.253884,,,0
2035154,Maroubra Rd near Duncan St,-33.943762,151.256665,,,0
2035155,Maroubra Rd near Marine Pde,-33.944665,151.258179,,,0
2036104,Bumborah Point Rd opp Friendship Rd,-33.972027000000004,151.224548,,,0
2036105,Military Rd opp Botany Cemetery,-33.973396,151.22673600000002,,,0
2036106,Military Rd opp Millennium Ct,-33.972007,151.228616,,,0
2036107,Military Rd near Bunnerong Rd,-33.970273,151.23068700000002,,,0
2036108,Port Botany Terminus,-33.969805,151.224785,,,0
2036109,Anzac Pde near Hillary Pde,-33.959401,151.246881,,,0
2036110,Anzac Pde near Franklin St,-33.962752,151.246631,,,0
2036111,Anzac Pde near Austral St,-33.965587,151.24565900000002,,,0
2036112,Anzac Pde near Mitchell St,-33.967721999999995,151.243607,,,0
2036113,Anzac Pde near Long Bay Correctional Centre,-33.969105,151.242572,,,0
2036114,Anzac Pde near Forrest St,-33.970566999999996,151.24203400000002,,,0
2036115,Anzac Pde near Bilga Cr,-33.97334,151.24297099999998,,,0
2036116,Anzac Pde after Cawood Av,-33.975315,151.242921,,,0
2036117,Anzac Pde at Gubbuteh Rd,-33.977471,151.244016,,,0
2036119,Anzac Pde after Pine Ave,-33.980486,151.244575,,,0
2036120,Anzac Pde at Jennifer St,-33.981656,151.242752,,,0
2036121,Anzac Pde at Budd Ave,-33.981739000000005,151.240571,,,0
2036122,Anzac Pde near Bunnerong Rd,-33.982315,151.23648,,,0
2036123,Anzac Pde opp Budd Ave,-33.981204999999996,151.240359,,,0
2036124,Anzac Pde opp Jennifer St,-33.981169,151.242706,,,0
2036125,Anzac Pde opp Pine Ave,-33.980308,151.244323,,,0
2036126,Anzac Pde after Little Bay Rd,-33.977528,151.243666,,,0
2036127,Anzac Pde near Nyan St,-33.97591,151.24263,,,0
2036128,Anzac Pde near Kenny Av,-33.973293,151.24234199999998,,,0
2036129,Anzac Pde near Forrest St,-33.96996,151.241422,,,0
2036130,Anzac Pde near Mitchell St,-33.967651000000004,151.24296,,,0
2036131,Anzac Pde near Austral St,-33.965393,151.24508500000002,,,0
2036132,Anzac Pde near Lawson St,-33.962501,151.24615,,,0
2036133,Anzac Pde near Hillary Pde,-33.959808,151.246367,,,0
2036134,Anzac Pde near Truscott Av,-33.957438,151.244598,,,0
2036135,Anzac Pde near St Spyridon School,-33.955431,151.24294,,,0
2036136,"Memorial Reserve, Anzac Pde",-33.953329,151.241769,,,0
2036146,Anzac Pde near Franklin St,-33.96209,151.246711,,,0
2036192,Military Rd near Millennium Ct,-33.972004999999996,151.22878300000002,,,0
